Temperature,pH,Dissolved Oxygen,Ammonia,Nitrate,Fish Behavior,Fish Growth Rate,Growth Stage,Leaf Area,Yield,Fish Species,Pairable Plant Species,Fish Success Rate,Plant Success Rate
23.64920266,7.163694908,8.867669178,0.167292193,4.980892426,Active_schooling,0.515069084,Flowering,142.5544541,107.5993006,Tilapia,Basil,0.93087502,0.814157313
24.54747159,7.381648414,7.034563088,0.177589261,3.289841067,Active_schooling,0.583646836,Flowering,190.608031,61.34727792,Perch,Lettuce,0.790321939,0.758923418
20.1503184,6.804658991,6.428359174,0.211594939,1.558602421,Active_schooling,0.469856284,Fruit_Setting,136.0772447,277.5705281,Perch,Basil,0.911774833,0.794812601
24.94108398,7.395763018,6.780173408,0.13386869,2.379993889,Active_stressed,0.397954652,Flowering,152.150979,231.812202,Perch,Lettuce,0.835132345,0.717170105
24.89676578,6.527532439,6.456525158,0.062431696,1.667821684,Resting,0.502442055,Fruit_Setting,257.0151802,228.4479503,Tilapia,Basil,0.852724468,0.993489201
24.93547197,NaN,6.584218969,0.242591872,0.449789585,Active_schooling,0.547942255,Seedling,288.4477099,163.4582214,Perch,Tomatoes,0.706223389,0.99945956
27.54998463,7.311766395,7.986481535,0.028317953,3.827532543,Active_feeding,0.524852738,Vegetative,236.9662535,208.4979985,Perch,Tomatoes,0.947344855,0.723027871
25.45456239,7.353220318,7.154781977,0.073439682,1.277077239,Resting,0.599327179,Seedling,223.5809904,91.53639139,Tilapia,Basil,0.869823707,0.749704744
22.8760632,7.444835395,6.751362858,0.178368256,2.436120459,Active_stressed,0.311265231,Vegetative,286.4314951,278.6804835,Trout,Lettuce,0.944912353,0.785590824
23.49625563,6.803011272,7.743473736,0.151408877,2.981605259,Active_feeding,0.431389961,Seedling,124.0809304,83.7358847,Tilapia,Basil,0.738206206,0.818777554
25.58104957,7.280235586,8.693471841,0.135966163,9.017716567,Active_schooling,0.538686164,Fruit_Setting,239.9638434,54.13070426,Tilapia,Basil,0.793752826,0.970481002
20.48180377,7.485130303,6.073287042,0.028617553,3.337211702,Resting,0.593776644,Fruit_Setting,219.8583108,246.6512597,Trout,Basil,0.741132713,0.957088263
25.33413372,7.027006015,7.790156322,0.244844297,2.56212131,Resting_stressed,0.461058021,Seedling,105.8105119,266.3043995,Trout,Basil,0.965442355,0.98650719
25.36510296,8.75259629,8.015987977,0.036959987,0.718733985,Resting_stressed,0.370900658,Seedling,143.1981209,257.7184264,Trout,Basil,0.908479041,0.762017878
21.68306049,6.538962315,7.299507222,0.082561179,1.995128448,Resting_stressed,0.437902555,Flowering,148.6780144,108.2541679,Trout,Tomatoes,0.988075642,0.97849371
21.03141038,7.259653063,8.761055243,0.095421397,0.591428751,Resting,0.589670322,Seedling,209.2226306,149.3796907,Trout,Basil,0.833081119,0.975065992
22.52342681,6.638845384,6.510561535,0.058651817,0.543635661,Active_schooling,0.53455909,Seedling,217.1924104,71.68001755,Tilapia,Basil,0.786075037,0.975735907
22.90968617,6.886942606,6.034757431,0.07265722,2.608259154,Resting,0.572838853,Flowering,277.5274339,152.476053,Trout,Lettuce,0.786894212,0.894718088
24.56157416,6.809277882,8.520880458,0.174683755,2.621228745,Resting,0.585104391,Fruit_Setting,179.7935028,61.59485246,Trout,Basil,0.775954802,0.784521735
23.50881211,6.916850673,7.187332951,0.192120829,2.646274026,Resting,0.439788632,Vegetative,214.872454,93.32348765,Trout,Tomatoes,0.9027418,0.988138075
27.9069907,7.405998995,8.489697178,0.146843438,2.374087194,Resting,0.586931333,Vegetative,292.348257,297.9332967,Perch,Lettuce,0.764410312,0.847098591
20.81635849,6.925947761,8.986111053,0.215661715,7.770671132,Resting_stressed,0.435912204,Vegetative,240.4872539,280.7706027,Trout,Tomatoes,0.813334442,0.915187672
21.67101405,7.412744313,6.345260195,0.1787994,3.634295731,Resting,0.320575523,Fruit_Setting,165.2058549,224.9291893,Perch,Lettuce,0.953826136,0.700091111
21.29047614,7.30540086,8.497637397,0.115661012,3.645253279,Active_stressed,0.359585957,Fruit_Setting,101.3570119,287.0811315,Tilapia,Basil,0.876377926,0.765903862
25.2248666,6.788378332,8.281538026,0.149982968,2.592755642,Resting,0.429117846,Fruit_Setting,284.6180695,249.3199085,Tilapia,Basil,0.770510093,0.912559324
22.02633282,6.818089019,8.329664475,0.110521732,1.6333213,Active_schooling,0.520659254,Vegetative,283.3818353,108.0583168,Tilapia,Basil,0.833014758,0.71057059
23.73048618,6.869844225,7.318506533,0.237647915,2.874000496,Active_schooling,0.33899472,Vegetative,267.8914097,110.1883434,Tilapia,Lettuce,0.800564539,0.861928332
21.95540474,7.105647192,7.827321937,0.123419358,1.890419818,Resting,0.391089004,Vegetative,189.7512408,282.5538404,Perch,Tomatoes,0.994166335,0.733263008
21.27175667,7.174062517,6.742926108,0.014534051,3.499148498,Active_stressed,0.319678131,Flowering,138.9105598,219.0559021,Tilapia,Tomatoes,0.912849991,0.999477247
20.88300113,7.472229836,6.094950694,0.008578365,2.777857609,Resting,0.265734615,Seedling,111.8384142,106.4749436,Tilapia,Tomatoes,0.933813427,0.875748865
25.25063672,7.426516063,8.183318894,0.10608003,2.280372238,Active_feeding,0.27269852,Fruit_Setting,206.3802197,207.9164384,Trout,Lettuce,0.876243741,0.911967706
21.10546361,7.111871721,6.416499119,0.018954592,1.151256531,Active_feeding,0.264686942,Fruit_Setting,251.9976384,288.1546516,Tilapia,Lettuce,0.8671899,0.777519888
21.57265889,6.546238779,6.898918592,0.220429403,4.098864915,Resting_stressed,0.36535208,Seedling,250.1073643,256.6878479,Trout,Lettuce,0.940999613,0.939278131
22.94980137,7.04530762,6.160568307,0.234484329,4.882663172,Active_schooling,0.211032382,Fruit_Setting,250.0246177,67.6879302,Tilapia,Tomatoes,0.717171595,0.999831116
26.56794584,6.903640221,7.697258733,0.031196675,0.802069744,Resting,0.402035333,Seedling,257.3608361,54.92494206,Trout,Tomatoes,0.801481741,0.790328637
20.77681021,7.044778725,8.57170577,0.130813628,1.236949427,Resting_stressed,0.593758842,Vegetative,158.6753318,106.7450781,Trout,Basil,0.956160908,0.877129919
26.70355926,6.540176373,6.218588912,0.083914445,4.566216249,Resting,0.30338723,Vegetative,221.0623683,134.8448382,Trout,Tomatoes,0.91301702,0.846312507
20.76878726,7.495762207,7.176396926,0.218758086,0.66152087,Active_feeding,0.330399011,Flowering,190.4469125,287.9606559,Trout,Tomatoes,0.716805148,0.969470739
27.81167572,6.55695837,8.497679016,0.009823134,3.305762645,Active_feeding,0.418426184,Fruit_Setting,156.0480853,175.6079485,Tilapia,Tomatoes,0.794399317,0.920016367
23.74920961,6.772679934,8.323959893,0.241324867,4.36708681,Active_stressed,0.58694983,Fruit_Setting,172.2815,138.9939759,Perch,Lettuce,0.715042,0.979350437
27.81408871,6.572124029,6.641076691,0.214568679,3.971458903,Active_stressed,0.555163419,Fruit_Setting,127.3150612,177.8514281,Tilapia,Tomatoes,0.752484101,0.940606163
24.83876416,7.047611106,6.753028118,0.022020094,1.963546718,Active_stressed,0.333362757,Vegetative,133.6372483,188.0384408,Tilapia,Lettuce,0.891960231,0.899583861
25.91410864,6.851818297,7.894494048,0.212968654,2.268498044,Resting,0.269699408,Fruit_Setting,259.2682148,248.8622799,Perch,Tomatoes,0.744636608,0.889730099
28.31350234,6.875299843,6.717398481,0.171769376,3.007692642,Active_schooling,0.371551656,Flowering,153.7578142,67.52803991,Tilapia,Lettuce,0.800992353,0.914210483
22.2624557,7.289167521,7.029408617,0.062847468,4.662047696,Active_schooling,0.27863959,Seedling,279.6139368,73.82662905,Trout,Lettuce,0.927034192,0.728136808
20.96157249,7.404020116,8.342956373,0.148881859,2.354418055,Active_stressed,0.516921581,Vegetative,165.03532,164.8741273,Trout,Tomatoes,0.905955983,0.763032747
22.36912158,6.665696983,7.84991712,0.059066059,1.884526296,Active_feeding,0.577446627,Seedling,102.7946284,265.1717562,Perch,Tomatoes,0.987270552,0.994808342
20.94982175,6.77897694,6.320166823,0.059906157,3.479134071,Resting_stressed,0.272478823,Flowering,216.8546435,137.0042106,Trout,Basil,0.917589578,0.745589094
22.54386544,6.97272862,7.155292537,0.180634621,1.972370841,Resting,0.522021293,Flowering,101.945113,93.48804164,Perch,Tomatoes,0.78987394,0.726170944
23.31410396,6.61288167,6.593888073,0.057349604,2.67426865,Active_feeding,0.472041127,Flowering,178.8413891,265.295465,Perch,Basil,0.825248448,0.819224871
20.51317997,6.886538082,7.636411714,0.105723446,4.199645114,Active_feeding,0.398733954,Vegetative,211.9934689,129.5428585,Trout,Basil,0.739068389,0.839284582
25.53977695,6.802088046,8.846648937,0.24893094,4.224405952,Resting,0.253672742,Fruit_Setting,235.6667712,228.9704706,Tilapia,Lettuce,0.881588722,0.987379449
24.53281163,7.421976337,7.497200199,0.243497072,2.924731023,Active_stressed,0.567857308,Seedling,278.8684484,249.5663425,Trout,Basil,0.878634441,0.71225053
22.12311593,6.69853412,8.504454186,0.165140154,0.571618644,Resting,0.415926048,Fruit_Setting,177.1633771,187.9273043,Tilapia,Tomatoes,0.935270277,0.995246336
24.18598443,7.221211398,8.038236876,0.15910735,3.535248611,Resting_stressed,0.447479348,Vegetative,126.3314146,171.8553477,Tilapia,Tomatoes,0.771476592,0.845122024
20.75152409,6.715893209,7.382651452,0.055171406,1.84437647,Resting_stressed,0.373338613,Vegetative,175.4920642,205.2810732,Perch,Basil,0.754848319,0.96765248
24.60757196,7.125658379,8.742611912,0.03312978,9.219527505,Active_feeding,0.376693247,Fruit_Setting,252.1115671,206.8730105,Perch,Basil,0.852460877,0.713800751
27.43436958,7.081990728,8.918392768,0.016112834,0.302551757,Active_stressed,0.522138279,Flowering,188.7171695,286.2640481,Perch,Tomatoes,0.741440295,0.963243203
22.54855162,6.958724293,3.8407147,0.08173494,3.265599507,Resting,0.265447519,Vegetative,177.6729578,283.2064454,Trout,Tomatoes,0.81354631,0.829391797
25.33928304,7.316907302,8.635556172,0.085260439,2.018864112,Resting,0.521900645,Seedling,173.8262538,265.8574795,Perch,Basil,0.877796353,0.920787028
21.0543829,6.722717194,8.221440702,0.123350378,2.798746539,Active_feeding,0.29117697,Seedling,207.608707,67.10296447,Tilapia,Lettuce,0.952749431,0.826580169
25.73061763,6.977280224,8.75128878,0.070115988,4.168450236,Resting_stressed,0.25570136,Flowering,113.0880484,141.9836652,Tilapia,Lettuce,0.830128186,0.966495738
22.31524874,7.482417601,6.581956045,0.132898648,1.684738159,Active_stressed,0.202931313,Fruit_Setting,126.1694071,179.4803696,Trout,Lettuce,0.852047063,0.946839181
21.4655309,6.683261789,8.616313965,0.059906166,0.336849008,Active_feeding,0.514469429,Fruit_Setting,137.0116794,92.21748197,Perch,Lettuce,0.887666299,0.781552931
24.69210348,7.045432455,7.502014262,0.044123881,0.360308036,Active_feeding,0.224371325,Vegetative,236.8177219,230.1283298,Tilapia,Tomatoes,0.855918877,0.889708651
20.16086037,6.793105783,6.435981608,0.099545567,1.689303401,Active_schooling,0.557173374,Fruit_Setting,271.2313567,169.1857097,Tilapia,Tomatoes,0.825049099,0.867405979
26.63152023,6.62380606,7.479749026,0.240603903,1.252207184,Resting_stressed,0.450039641,Vegetative,251.7661666,50.65506706,Trout,Basil,0.729720044,0.712263138
20.03756381,7.351592981,6.116457445,0.057222428,0.859822123,Resting_stressed,0.519323539,Fruit_Setting,273.5857684,264.2248594,Tilapia,Basil,0.714121275,0.840928667
25.42253229,7.077678842,8.719040981,0.216355993,1.396922766,Active_schooling,0.307928881,Flowering,250.2912731,151.6191389,Trout,Basil,0.778200408,0.930421866
22.16006379,7.078829264,6.775869986,0.118493481,4.950665625,Active_stressed,0.322187492,Flowering,140.2681738,117.1438797,Perch,Lettuce,0.772930712,0.933322767
25.88155218,7.045334737,6.800938448,0.217856733,4.174092994,Active_stressed,0.270774743,Flowering,222.3854284,116.9347238,Tilapia,Lettuce,0.718572396,0.713001027
27.69750836,6.684468107,7.331157118,0.18530951,2.963045739,Resting_stressed,0.424503241,Seedling,299.4487852,298.1854788,Tilapia,Lettuce,0.74748452,0.79986944
21.99002515,7.068633166,6.567449608,0.011985264,3.526093776,Resting,0.31192481,Seedling,138.9835419,153.8574993,Trout,Basil,0.723428469,0.924971012
24.60925868,6.591389014,8.779253548,0.242964313,0.548126055,Active_stressed,0.355563541,Flowering,163.3727336,263.0785921,Tilapia,Lettuce,0.762353555,0.81175532
24.73633545,7.18264187,8.068797792,0.01377835,3.196928798,Resting_stressed,0.357750687,Fruit_Setting,256.1145403,55.98540006,Tilapia,Basil,0.829777697,0.901217622
24.57801525,6.551457168,8.036534479,0.180935172,4.172596134,Active_schooling,0.266994592,Seedling,204.4309723,223.8479018,Tilapia,Basil,0.929107044,0.791517338
21.78465306,6.689151117,8.750526781,0.205249665,2.175181035,Active_feeding,0.424898804,Flowering,232.207829,118.1318494,Perch,Lettuce,0.87065762,0.984245138
27.62199209,6.794217797,6.396517806,0.066689624,1.005070337,Resting,0.399600623,Flowering,262.9268095,214.2621365,Tilapia,Tomatoes,0.708595396,0.991128232
23.57700303,6.778931218,6.780795006,0.042357813,4.664013941,Active_stressed,0.248270849,Seedling,156.4851884,142.3324261,Tilapia,Tomatoes,0.761178146,0.803484143
26.77126938,7.312102289,7.999667489,0.158043394,2.614416977,Active_stressed,0.524857377,Fruit_Setting,126.6492582,65.33622956,Perch,Tomatoes,0.760701821,0.700807309
25.5958342,6.787750645,8.064578306,0.242735762,3.878230506,Active_feeding,0.569697693,Seedling,110.3544046,176.4513187,Trout,Lettuce,0.793419235,0.944427531
22.37949561,6.573957902,8.501090576,0.211870458,4.24708103,Resting,0.50190119,Fruit_Setting,288.4827535,266.7467667,Perch,Lettuce,0.855420456,0.750685752
26.51038256,6.567982694,9.182899634,0.01612125,4.807546454,Resting_stressed,0.544956656,Vegetative,143.7244784,72.05265432,Perch,Tomatoes,0.953173802,0.859912971
23.17204593,6.649413519,6.124677064,0.217245518,1.59886819,Resting,0.508114024,Fruit_Setting,252.7563468,119.7047513,Perch,Basil,0.811286369,0.724871832
27.04882558,6.8941919,7.87074485,0.086214236,2.04028856,Active_schooling,0.316917769,Vegetative,155.5598674,202.7861633,Tilapia,Tomatoes,0.799121066,0.73414042
24.65018298,6.696814234,8.355854873,0.206811134,1.164535013,Active_schooling,0.308516163,Seedling,194.2839764,87.57231144,Trout,Basil,0.901604388,0.981048482
27.05388289,6.735022359,8.605738398,0.004360665,1.105264759,Active_feeding,0.368932887,Fruit_Setting,154.5871479,107.4031448,Tilapia,Lettuce,0.8402281,0.986880001
25.54025272,6.683975655,8.61540343,0.150095125,1.026029832,Resting_stressed,0.212132526,Fruit_Setting,269.2249293,94.98171901,Perch,Lettuce,0.882088321,0.809923422
25.80203424,6.798735397,6.582083335,0.138458505,0.285383615,Active_schooling,0.285885787,Flowering,120.880184,241.2060435,Perch,Basil,0.736146923,0.859172978
24.01059506,7.004858729,6.734876267,0.002480596,9,Resting_stressed,0.470455534,Fruit_Setting,228.8905177,130.1854965,Trout,Lettuce,0.939140477,0.916081097
27.64866908,7.471347072,7.809569263,0.13710919,1.571993661,Active_feeding,0.515801769,Vegetative,188.3713886,273.6095672,Trout,Basil,0.772797165,0.817404278
25.15192159,7.291990442,7.399914414,0.058908525,3.290818342,Active_feeding,0.537589714,Flowering,133.4779581,148.4706531,Perch,Lettuce,0.882628638,0.857386797
23.39084039,6.672520703,7.079164156,0.00128163,1.3057504,Active_stressed,0.25059178,Fruit_Setting,176.4858921,295.1219445,Perch,Tomatoes,0.770974912,0.991499404
24.85114571,7.30285069,8.89580237,0.137453601,2.908281782,Resting_stressed,0.469521542,Vegetative,205.6508063,163.9387547,Tilapia,Lettuce,0.990943032,0.979070952
20.15354559,7.21009303,6.64416023,0.086030201,0.188334561,Resting,0.375656729,Vegetative,208.404923,101.7392904,Perch,Lettuce,0.905037336,0.990062045
22.41259853,7.40579841,8.553254922,0.196522739,0.651022245,Resting_stressed,0.291937637,Fruit_Setting,209.0443313,283.6755725,Trout,Lettuce,0.764733893,0.821682872
25.2813883,6.934706734,7.816181259,0.206400078,3.366825001,Resting,0.53361824,Seedling,289.3359049,223.3094662,Trout,Basil,0.71087309,0.912400893
29.32062086,7.367098683,8.086192576,0.019920338,2.224409476,Active_schooling,0.200694192,Fruit_Setting,184.2938619,150.9882191,Tilapia,Lettuce,0.781211716,0.713949335
24.94412343,7.198090253,8.321617429,0.104780598,2.996557313,Active_schooling,0.535219621,Seedling,157.3786102,59.57411499,Perch,Lettuce,0.866213147,0.991481567
23.43014961,6.773092576,7.413440904,0.104708294,3.192789084,Active_schooling,0.392965865,Flowering,170.1185517,175.1791806,Tilapia,Basil,0.987493507,0.852528653
21.08379251,6.889776148,8.923519885,0.053593501,3.37719324,Resting_stressed,0.360491283,Fruit_Setting,181.5403154,235.6795758,Tilapia,Basil,0.952323973,0.968481409
22.38625861,7.33847859,7.441252861,0.147448371,0.424523975,Resting_stressed,0.279338653,Fruit_Setting,181.2859757,131.3768556,Trout,Basil,0.893961222,0.795444049
24.55971929,7.30771228,6.84793166,0.177598129,0.095460699,Resting_stressed,0.417835095,Seedling,154.9808325,271.022436,Perch,Tomatoes,0.912202561,0.966317594
24.72698209,6.745505973,8.718653566,0.021706503,3.552831357,Active_stressed,0.340518788,Flowering,286.3926301,159.3031678,Trout,Tomatoes,0.951810018,0.844529577
24.59460199,7.336273891,7.449033406,0.125973511,2.422459515,Active_stressed,0.325210224,Vegetative,149.6185403,142.4235798,Perch,Basil,0.945986522,0.914106253
25.22560656,7.445757072,8.785464356,0.117334932,3.832299506,Active_schooling,0.506164545,Flowering,111.7360295,184.4512147,Perch,Lettuce,0.989434611,0.746203117
25.21682616,7.377769459,7.592977419,0.076227538,4.051754365,Resting_stressed,0.496845923,Flowering,186.1656521,216.0927365,Tilapia,Tomatoes,0.931049894,0.805212414
23.45134748,6.881288028,6.679586849,0.070470863,4.112965538,Resting_stressed,0.360399241,Flowering,253.1571486,148.0591364,Perch,Basil,0.849986251,0.701344207
NaN,7.041161796,7.031713678,0.087951764,0.689801791,Resting_stressed,0.44220521,Fruit_Setting,135.9313997,256.1058905,Tilapia,Basil,0.873083957,0.724740565
22.94049496,7.345960642,8.946250027,0.122579262,3.456584653,Resting,0.285232533,Flowering,144.7149981,124.2403721,Perch,Tomatoes,0.723457376,0.815989005
23.4869194,7.216400428,6.630185019,0.068612666,2.814199283,Resting,0.348044606,Fruit_Setting,148.0342853,189.77282,Tilapia,Lettuce,0.908447872,0.838678163
27.13538684,7.20910494,7.087354618,0.13471442,2.6746238,Resting_stressed,0.424731692,Fruit_Setting,218.8568718,53.51166426,Trout,Tomatoes,0.702745245,0.882383934
26.44955191,6.785251461,6.86529904,0.189754474,4.196978154,Active_feeding,0.509984983,Seedling,158.409228,298.0384162,Perch,Basil,0.89953632,0.884570328
25.63110867,7.11080189,8.147996793,0.099230119,0.125198507,Active_feeding,0.592522175,Flowering,156.5728585,123.8877793,Tilapia,Lettuce,0.816630438,0.761810268
20.8018151,6.554461116,6.695138986,0.031134218,0.441520644,Active_schooling,0.268323041,Flowering,200.0320544,188.629128,Perch,Basil,0.888649001,0.843298594
27.35586091,6.7971474,8.495240793,0.163229256,1.430177649,Resting,0.465636471,Seedling,263.8191984,68.03634124,Trout,Lettuce,0.977376495,0.906269165
25.7139304,6.702788866,8.875805137,0.177661569,4.989447154,Active_feeding,0.476551624,Seedling,209.2840134,267.2339308,Perch,Tomatoes,0.858845917,0.80417854
27.99077605,6.887014574,7.249474289,0.063494342,0.23731456,Resting,0.440851023,Seedling,194.6764595,188.5465313,Trout,Basil,0.736815372,0.993934842
21.19558644,7.238229586,7.480254738,0.209955896,1.389120331,Resting,0.430668384,Fruit_Setting,111.2092677,173.8272287,Trout,Lettuce,0.718107852,0.901529132
26.94500846,6.760541128,8.360287063,0.068846017,1.456261366,Resting_stressed,0.21429112,Seedling,188.4796113,128.6539261,Perch,Lettuce,0.960051761,0.770901829
21.29994348,6.678915091,7.324506116,0.183554217,2.839892603,Active_feeding,0.576129874,Fruit_Setting,231.6003475,230.9802289,Trout,Basil,0.92941181,0.837774897
24.92447651,7.342035675,6.208614911,0.056628583,2.403413495,Active_schooling,0.474474905,Vegetative,144.7655443,111.9925775,Tilapia,Basil,0.747546011,0.992626618
20.99055986,7.415097964,7.631092487,0.106800356,1.194535567,Active_stressed,0.2895838,Fruit_Setting,161.9657407,136.8344849,Trout,Basil,0.785640503,0.888234684
26.78406583,6.946216596,7.566587244,0.192357282,0.461760681,Active_schooling,0.386395772,Seedling,247.933812,208.4555862,Perch,Lettuce,0.828935488,0.730265103
26.45855167,6.744497772,7.257685599,0.066214017,4.312221481,Resting,0.20700107,Flowering,100.9783022,210.2724631,Trout,Basil,0.887064179,0.905083169
24.55280591,6.752365902,6.868475864,0.18559598,4.811375654,Resting_stressed,0.272856543,Vegetative,146.2005877,78.61929002,Perch,Basil,0.722936469,0.742659808
23.25746638,6.916179888,6.732984453,0.092033686,3.717056402,Resting,0.357287536,Flowering,103.7151028,242.7573816,Trout,Tomatoes,0.834455646,0.903048866
20.55333596,7.302442938,7.605203661,0.249950398,0.792102568,Active_stressed,0.255712071,Vegetative,202.4815186,230.9524656,Trout,Tomatoes,0.9035838,0.733039587
25.57943019,7.061481681,6.4695672,0.063155811,3.38033536,Active_schooling,0.41568969,Fruit_Setting,210.7839992,114.8757348,Trout,Basil,0.912912122,0.857043585
23.62834146,7.077335947,6.38902905,0.026718324,1.357160755,Active_stressed,0.505493649,Flowering,117.7906963,62.31561879,Perch,Basil,0.772069874,0.99662843
25.7764448,7.478157316,7.471441879,0.105609032,2.521696303,Resting,0.399778568,Vegetative,215.8162245,261.3894306,Perch,Basil,0.999883953,0.712204021
26.93105861,6.577675197,7.100143467,0.180038524,2.945295385,Active_feeding,0.587662562,Flowering,162.4189623,156.3044556,Tilapia,Tomatoes,0.850864987,0.960099168
27.80417204,6.975013393,2.345606533,0.238891591,3.613712638,Resting,0.297763381,Flowering,221.9561031,65.8777429,Perch,Tomatoes,0.841893208,0.835590207
26.84642674,6.979402295,7.175736793,0.166762111,3.49348674,Active_feeding,0.240765156,Seedling,193.4884427,276.6861336,Trout,Tomatoes,0.993555333,0.779572974
